type,src,dst,status
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftInferiorLongitudinalInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftInferiorLongitudinalStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftInferiorLongitudinal_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftPosteriorArcuateExclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftPosteriorArcuateInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftPosteriorArcuateStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftSuperiorLongitudinalEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftSuperiorLongitudinalExclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftSuperiorLongitudinalInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftSuperiorLongitudinalInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftSuperiorLongitudinalStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftSuperiorLongitudinal_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftUncinateEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftUncinateInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftUncinateInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftUncinateStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftUncinate_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftVerticalOccipitalEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-LeftVerticalOccipitalStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightAnteriorThalamicEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightAnteriorThalamicInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightAnteriorThalamicInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightAnteriorThalamicStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightAnteriorThalamic_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightArcuateEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightArcuateInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightArcuateInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightArcuateStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightArcuate_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightCingulumCingulateEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightCingulumCingulateInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightCingulumCingulateInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightCingulumCingulate_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightCorticospinalEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightCorticospinalInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightCorticospinalInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightCorticospinalStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightCorticospinal_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightInferiorFrontooccipitalEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightInferiorFrontooccipitalInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightInferiorFrontooccipitalInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightInferiorFrontooccipitalStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightInferiorFrontooccipital_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightInferiorLongitudinalEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightInferiorLongitudinalInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightInferiorLongitudinalInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightInferiorLongitudinalStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightInferiorLongitudinal_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightPosteriorArcuateExclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightPosteriorArcuateInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightPosteriorArcuateStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightSuperiorLongitudinalEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightSuperiorLongitudinalExclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightSuperiorLongitudinalInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightSuperiorLongitudinalInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightSuperiorLongitudinalStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightSuperiorLongitudinal_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightUncinateEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightUncinateInclude0_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightUncinateInclude1_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightUncinateStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightUncinate_probseg.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightVerticalOccipitalEnd_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/ROIs/sub-E1600251E_ses-03_space-ACPC_desc-RightVerticalOccipitalStart_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-CallosumPosteriorParietal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-CallosumAnteriorFrontal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-CallosumMotor_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-CallosumOccipital_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-CallosumOrbital_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-CallosumSuperiorFrontal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-CallosumSuperiorParietal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-CallosumTemporal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-LeftAnteriorThalamic_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-LeftArcuate_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-LeftCingulumCingulate_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-LeftCorticospinal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-LeftInferiorFrontooccipital_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-LeftInferiorLongitudinal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-LeftPosteriorArcuate_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-LeftSuperiorLongitudinal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-LeftUncinate_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-LeftVerticalOccipital_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-RightAnteriorThalamic_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-RightArcuate_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-RightCingulumCingulate_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-RightCorticospinal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-RightInferiorFrontooccipital_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-RightInferiorLongitudinal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-RightPosteriorArcuate_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-RightSuperiorLongitudinal_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-RightUncinate_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/bundles/sub-E1600251E_ses-03_desc-RightVerticalOccipital_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/models/sub-E1600251E_ses-03_desc-mask_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/models/sub-E1600251E_ses-03_model-csd_param-apm_dwimap.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/models/sub-E1600251E_ses-03_model-csd_param-fod_dwimap.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/models/sub-E1600251E_ses-03_model-dti_param-diffusivity_dwimap.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/models/sub-E1600251E_ses-03_model-dti_param-fa_dwimap.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/models/sub-E1600251E_ses-03_model-dti_param-md_dwimap.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/stats/sub-E1600251E_ses-03_desc-medianBundleLengths_tractography.csv,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/stats/sub-E1600251E_ses-03_desc-medianBundleLengths_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/stats/sub-E1600251E_ses-03_desc-slCount_tractography.csv,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/stats/sub-E1600251E_ses-03_desc-slCount_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/tractography/sub-E1600251E_ses-03_desc-seedThreshed_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/tractography/sub-E1600251E_ses-03_desc-seed_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/tractography/sub-E1600251E_ses-03_desc-stopThreshed_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/tractography/sub-E1600251E_ses-03_desc-stop_mask.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/tractography/sub-E1600251E_ses-03_tractography.json,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-CallosumPosteriorParietal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-CallosumAnteriorFrontal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-CallosumMotor_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-CallosumOccipital_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-CallosumOrbital_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-CallosumSuperiorParietal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-CallosumSuperiorFrontal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-LeftInferiorFrontooccipital_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-CallosumTemporal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-LeftAnteriorThalamic_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-LeftArcuate_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-LeftCingulumCingulate_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-LeftCorticospinal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-LeftInferiorLongitudinal_tractography.html,,no-change
content-skip,/Volumes/LaCie/Projects/elgan_dti/data/Site-160_ELGAN/derivatives/afq/sub-E1600251E/ses-03/dwi/viz_bundles/sub-E1600251E_ses-03_desc-LeftPosteriorArcuate_tractography.html,,no-change
